time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461450000	-24.1643	-6.90854	4.73002	2.37011	-0.517167	radar	0.00354926	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3393	-6.61828	5.00051	2.29593	-0.585225	lidar	0.00366213	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5068	-6.4407	4.92317	2.26381	-0.604154	radar	0.0249779	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5833	-6.35244	4.56106	2.25509	-0.570381	lidar	0.00541666	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7236	-6.17074	4.59174	2.22871	-0.561662	radar	0.00280989	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9156	-5.94006	4.79022	2.19748	-0.569118	lidar	0.00254499	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0487	-5.72928	4.84559	2.16685	-0.565035	radar	0.00922104	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1764	-5.57584	4.71846	2.15408	-0.543039	lidar	0.000535844	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3322	-5.38539	4.82156	2.15183	-0.48684	radar	0.0229856	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4849	-5.14174	4.95782	2.12123	-0.497144	lidar	0.000631902	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6142	-4.96962	4.93117	2.12391	-0.434916	radar	0.0173952	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7254	-4.8221	4.74593	2.117	-0.412832	lidar	0.000889706	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8455	-4.61352	4.76345	2.09576	-0.41199	radar	0.00044723	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.967	-4.34599	4.92575	2.05883	-0.436015	lidar	0.00077556	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0731	-4.12531	4.7664	2.00379	-0.535786	radar	0.121298	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1708	-3.80909	5.03178	1.95017	-0.574378	lidar	0.00215113	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2449	-3.56477	4.96381	1.89079	-0.657234	radar	0.0413056	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2683	-3.30373	4.98276	1.83576	-0.684666	lidar	0.00296248	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3197	-3.05576	4.98162	1.79053	-0.710823	radar	0.00288353	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3354	-2.84683	4.85159	1.74967	-0.717116	lidar	0.00124209	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3942	-2.63403	4.79722	1.73625	-0.667745	radar	0.0124694	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4606	-2.54098	4.38881	1.73328	-0.632175	lidar	0.00609629	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5167	-2.3163	4.4454	1.72402	-0.576748	radar	0.0143601	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5652	-2.12766	4.36246	1.70541	-0.564087	lidar	0.000617993	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.5969	-1.90062	4.41085	1.69216	-0.519074	radar	0.0171128	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.5988	-1.61792	4.59161	1.65187	-0.537379	lidar	0.00149652	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5941	-1.40333	4.53604	1.60509	-0.586471	radar	0.0100281	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.5991	-1.16153	4.58266	1.57508	-0.587373	lidar	4.72679e-05	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.629	-0.949857	4.53457	1.56372	-0.5576	radar	0.0416895	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6433	-0.665074	4.71663	1.54185	-0.549748	lidar	0.001012	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6298	-0.416842	4.76964	1.49869	-0.596248	radar	0.0203223	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5851	-0.0725749	5.09466	1.45908	-0.606454	lidar	0.00296516	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5656	0.220922	5.21024	1.43123	-0.60903	radar	6.03248	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5411	0.504858	5.31261	1.40813	-0.599502	lidar	0.000536179	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5303	0.759265	5.24682	1.40619	-0.535675	radar	0.0290832	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5236	1.03238	5.29369	1.39516	-0.517265	lidar	0.00167916	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4841	1.3179	5.33957	1.39508	-0.442505	radar	0.0389246	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4306	1.51372	5.11852	1.36581	-0.452701	lidar	0.00100175	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3908	1.71644	4.9436	1.3504	-0.432162	radar	0.00355942	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3416	1.8839	4.71268	1.32451	-0.439012	lidar	0.00110837	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2727	2.1063	4.72757	1.29045	-0.471469	radar	0.0047923	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2161	2.26557	4.52158	1.26346	-0.477703	lidar	0.000958825	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1541	2.47309	4.45824	1.25068	-0.446132	radar	0.00589959	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0753	2.73873	4.62216	1.23356	-0.43725	lidar	0.000627951	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9792	2.95888	4.73457	1.1826	-0.518945	radar	0.0415444	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8696	3.28528	5.05968	1.16808	-0.499218	lidar	0.00249768	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7857	3.52235	5.06504	1.15028	-0.491189	radar	0.0184536	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6825	3.70155	4.91845	1.11706	-0.504666	lidar	0.000548969	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5668	3.90355	4.8857	1.08384	-0.520405	radar	0.00170593	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.506	4.05293	4.65288	1.0631	-0.519289	lidar	0.00314497	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.385	4.24365	4.63757	1.03108	-0.530515	radar	0.00165514	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2183	4.49062	4.81948	1.00129	-0.5299	lidar	0.00200288	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.07	4.67943	4.7133	0.978519	-0.500247	radar	0.0781197	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9531	4.873	4.69381	0.95876	-0.49438	lidar	0.000270909	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7975	5.05942	4.70047	0.927381	-0.500978	radar	0.0206873	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6225	5.30011	4.88017	0.908357	-0.488313	lidar	0.00116461	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4488	5.48277	4.98243	0.862877	-0.538058	radar	0.0166763	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2588	5.6557	4.9818	0.823616	-0.553253	lidar	0.000863522	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0957	5.81217	4.95568	0.785714	-0.577733	radar	0.00691031	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9209	5.96795	4.91186	0.751494	-0.585792	lidar	6.64721e-05	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7834	6.13803	4.56549	0.760743	-0.486648	radar	0.102313	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6225	6.2905	4.55002	0.736667	-0.486931	lidar	2.60327e-05	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4779	6.44548	4.44623	0.726543	-0.457432	radar	0.0180253	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.237	6.72356	4.84862	0.737674	-0.40006	lidar	0.00587048	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0436	6.85494	4.78315	0.704535	-0.413985	radar	0.0298958	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8265	7.04298	4.91534	0.689795	-0.402262	lidar	0.000907192	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6118	7.18064	4.99839	0.649553	-0.441992	radar	0.0219709	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4313	7.31608	4.93542	0.626031	-0.445806	lidar	0.000280604	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1933	7.46251	5.21082	0.580879	-0.505103	radar	0.0490228	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.009	7.62186	5.18562	0.570378	-0.487469	lidar	0.0015318	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8225	7.80462	5.01083	0.587759	-0.400852	radar	0.0651428	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6202	7.93816	4.99171	0.567357	-0.401995	lidar	3.3053e-05	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4316	8.06688	4.90868	0.552512	-0.391503	radar	0.0129284	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.228	8.06181	4.65233	0.476653	-0.471045	lidar	0.00509998	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.042	8.19747	4.43606	0.483984	-0.403137	radar	0.0511809	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8671	8.36207	4.49901	0.495906	-0.359596	lidar	0.00250781	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.617	8.48414	4.826	0.463699	-0.400332	radar	0.0550278	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3533	8.6461	5.01049	0.463192	-0.368556	lidar	0.0015722	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1575	8.774	4.80577	0.471584	-0.308224	radar	0.0410538	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9694	8.86463	4.72512	0.45135	-0.317155	lidar	0.000439191	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7766	8.96756	4.58405	0.446285	-0.29043	radar	0.012831	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5624	9.03643	4.55285	0.416939	-0.310347	lidar	0.00048759	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3129	9.15464	4.79738	0.402023	-0.319806	radar	0.0201391	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0102	9.26907	5.00073	0.387474	-0.311355	lidar	0.00488609	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7949	9.35011	4.97022	0.366048	-0.323856	radar	0.00791848	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5295	9.46424	5.08005	0.359513	-0.307842	lidar	0.00064487	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2568	9.50479	5.28976	0.302689	-0.389388	radar	0.0818172	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9369	9.66119	5.54762	0.316195	-0.338548	lidar	0.0026882	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.6821	9.77483	5.35271	0.330068	-0.26667	radar	0.057859	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4073	9.87812	5.42457	0.323652	-0.255436	lidar	0.000254408	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1488	9.97035	5.46064	0.312471	-0.256392	radar	0.00190862	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.8778	10.0873	5.53256	0.314651	-0.235137	lidar	0.000311238	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6129	10.168	5.54113	0.300351	-0.239861	radar	0.000398724	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3809	10.2503	5.46999	0.290426	-0.239471	lidar	0.000863527	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1128	10.3329	5.53949	0.276991	-0.248028	radar	0.00336845	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9134	10.308	5.25759	0.222892	-0.310085	lidar	0.00300764	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6676	10.3701	5.18227	0.213784	-0.29495	radar	0.00462083	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4822	10.3236	4.91343	0.154898	-0.361946	lidar	0.00310936	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1649	10.3735	5.34354	0.130147	-0.389441	radar	0.0927059	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9012	10.4241	5.35816	0.11918	-0.377322	lidar	0.00016584	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6732	10.4439	4.96147	0.112943	-0.328776	radar	0.09842	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4531	10.3906	4.831	0.0574544	-0.386262	lidar	0.00210054	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1973	10.4075	4.87977	0.0406345	-0.382251	radar	0.00333232	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8527	10.6026	5.24197	0.119394	-0.234663	lidar	0.0109053	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.5984	10.6628	5.08285	0.13512	-0.174397	radar	0.0338273	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3673	10.6492	4.99517	0.102151	-0.209468	lidar	0.000732234	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1031	10.6725	5.11164	0.0866245	-0.224308	radar	0.00717062	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8384	10.7799	5.20727	0.118223	-0.164639	lidar	0.00336979	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5667	10.8357	5.23495	0.125526	-0.138552	radar	0.00144306	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3586	10.7791	5.0315	0.0732405	-0.203291	lidar	0.00260513	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1063	10.8097	4.98111	0.073756	-0.18084	radar	0.00455639	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8537	10.8847	5.03822	0.0924369	-0.14288	lidar	0.00168858	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5689	10.9095	5.16226	0.0853612	-0.145442	radar	0.0193439	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.352	10.9156	5.05097	0.0683584	-0.161113	lidar	0.00065138	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0758	10.8582	5.48143	-0.00575299	-0.306932	radar	0.215459	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7651	10.8309	5.55812	-0.0300224	-0.316422	lidar	0.00190361	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5086	10.8338	5.39373	-0.0336539	-0.286499	radar	0.0196258	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2857	10.8154	5.27437	-0.0558277	-0.300812	lidar	0.000993917	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.05	10.8617	4.86256	-0.0216643	-0.191193	radar	0.167734	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78406	10.9212	4.95615	0.00153616	-0.14491	lidar	0.00191249	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.57649	10.882	4.86293	-0.030684	-0.186294	radar	0.00129204	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30546	10.9203	4.96042	-0.0154795	-0.151329	lidar	0.000891541	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.07528	10.8877	4.87808	-0.0366334	-0.167953	radar	0.00966451	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.79478	10.9334	5.00348	-0.0153415	-0.125661	lidar	0.00131003	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.57394	10.8766	4.90989	-0.0506757	-0.16856	radar	0.0254758	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.44919	10.7773	4.5477	-0.112851	-0.248001	lidar	0.00489465	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.20984	10.78	4.51704	-0.105106	-0.211434	radar	0.0078604	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.80586	10.869	5.01405	-0.0373291	-0.0922492	lidar	0.0104518	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.54243	10.8691	4.96435	-0.0265355	-0.0548947	radar	0.019302	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.25423	10.8672	5.07421	-0.0222342	-0.0430649	lidar	0.000663473	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.02873	10.8924	4.87315	0.00202089	0.0169286	radar	0.0464565	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
